2023-04-16 13:11:01.469712;https://www.youtube.com/watch?v=S7HVhf0Djuk
2023-04-16 13:11:07.730957;https://www.youtube.com/watch?v=RxQHPHG00ZE
2023-04-16 13:11:15.879941;https://www.youtube.com/watch?v=2X68Ht5tEwU
2023-04-16 13:11:45.519325;https://www.youtube.com/watch?v=SVR3w6NVzBc
2023-04-16 13:12:13.242854;https://www.youtube.com/watch?v=NyUXkqMoics
2023-04-16 13:12:31.992203;https://www.youtube.com/watch?v=d9oX-4oV0Sg
2023-04-16 13:12:54.037280;https://www.youtube.com/watch?v=JJRLXWtxLp0
2023-04-16 13:12:58.711791;https://www.youtube.com/watch?v=09BRYsX_6r8
2023-04-16 13:13:02.947021;https://www.youtube.com/watch?v=4aVSqeXS6oo
2023-04-16 13:13:06.020351;https://www.youtube.com/watch?v=EQYOs_jraFc
2023-04-16 13:13:23.408362;https://www.youtube.com/watch?v=CyAtVMI5od4
2023-04-16 13:13:33.053020;https://www.youtube.com/watch?v=7X13w5BBSwA
2023-04-16 13:13:47.366149;https://www.youtube.com/watch?v=ok_QdD90ppM
2023-04-16 13:15:32.247884;https://www.youtube.com/watch?v=H2-3bobAbXM
2023-04-16 13:16:02.941103;https://www.youtube.com/watch?v=EhV8xTkJ8wk
2023-04-16 13:16:17.452347;https://www.youtube.com/watch?v=nj5thC3kKHM
2023-04-16 13:16:32.787645;https://www.youtube.com/watch?v=XUf_vDsWcuw
2023-04-16 13:17:29.058282;https://www.youtube.com/watch?v=9ucNObNiSCQ
2023-04-16 13:17:32.262013;https://www.youtube.com/watch?v=wiq8NfReCwI
2023-04-16 13:18:56.232317;https://www.youtube.com/watch?v=Z1MK8gsQTRo
2023-04-16 13:19:16.645854;https://www.youtube.com/watch?v=rdlt8ZFrQWw
2023-04-16 13:21:53.552886;https://www.youtube.com/watch?v=w8aqcHFGFrE
2023-04-16 13:23:01.250615;https://www.youtube.com/watch?v=g9iPElq4qW4
2023-04-16 13:23:04.931257;https://www.youtube.com/watch?v=jZ1qQ_ClHjQ
2023-04-16 13:23:41.222631;https://www.youtube.com/watch?v=Y40gOMXeccs
2023-04-16 13:23:51.744370;https://www.youtube.com/watch?v=ifq-MvSoca4
2023-04-16 13:24:07.906610;https://www.youtube.com/watch?v=WHUm-x2eutg
2023-04-16 13:24:46.032870;https://www.youtube.com/watch?v=FHBH-nVZX5c
2023-04-16 13:25:33.437162;https://www.youtube.com/watch?v=726QqAB9aeU
2023-04-16 13:25:48.161939;https://www.youtube.com/watch?v=nBusfUZqiCA
2023-04-16 13:25:57.369578;https://www.youtube.com/watch?v=zPAuoKAXcYA
2023-04-16 13:26:18.056165;https://www.youtube.com/watch?v=wsRlga00d7M
2023-04-16 13:27:46.454813;https://www.youtube.com/watch?v=jIMH6aWRG8o
2023-04-16 13:27:59.231969;https://www.youtube.com/watch?v=_zsQJ4avepk
2023-04-16 13:28:30.290922;https://www.youtube.com/watch?v=2yG-C-Aosc4
2023-04-16 13:29:25.691133;https://www.youtube.com/watch?v=4lgtOuG31ks
2023-04-16 13:29:36.851780;https://www.youtube.com/watch?v=gsd8OjRv5uo
2023-04-16 13:29:40.948923;https://www.youtube.com/watch?v=XdIu4ocGYjI
2023-04-16 13:29:54.158424;https://www.youtube.com/watch?v=_MnIDrXgzGA
2023-04-16 13:30:16.130880;https://www.youtube.com/watch?v=3ha38RcjFgc
2023-04-16 13:30:44.437638;https://www.youtube.com/watch?v=4JeJ0px4yVc
2023-04-16 13:30:45.841243;https://www.youtube.com/watch?v=TRh964Gvsfw
2023-04-16 13:31:20.995153;https://www.youtube.com/watch?v=GIega3KTMcw
2023-04-16 13:31:43.786946;https://www.youtube.com/watch?v=XqS5tqV5Mrk
2023-04-16 13:31:50.247940;https://www.youtube.com/watch?v=QtXVQOSo684
2023-04-16 13:32:00.315893;https://www.youtube.com/watch?v=nO8WFhW7-DE
2023-04-16 13:33:02.258225;https://www.youtube.com/watch?v=Odum0r9gxA8
2023-04-16 13:33:27.767001;https://www.youtube.com/watch?v=f2YnVxGIhvA
2023-04-16 13:34:01.354674;https://www.youtube.com/watch?v=OF74WAQBZoU
2023-04-16 13:34:14.851937;https://www.youtube.com/watch?v=XBNOLaQ2QAQ
2023-04-16 13:34:27.015856;https://www.youtube.com/watch?v=HZzeieUGyA4
2023-04-16 13:35:23.349089;https://www.youtube.com/watch?v=QOacFyRN8sE
2023-04-16 13:38:33.281085;https://www.youtube.com/watch?v=--F97QJ86lo
2023-04-16 13:38:41.318568;https://www.youtube.com/watch?v=fU8qg5nP2h0
2023-04-16 13:39:20.913577;https://www.youtube.com/watch?v=gxbOSEwlPK8
2023-04-16 13:39:45.114567;https://www.youtube.com/watch?v=XT6tzpeG5pY
2023-04-16 13:39:46.618834;https://www.youtube.com/watch?v=TO09LEFHr48
2023-04-16 13:40:36.973888;https://www.youtube.com/watch?v=2ZUIfIp1-Po
2023-04-16 13:41:12.779880;https://www.youtube.com/watch?v=8NaHWUZ_wf4
2023-04-16 13:41:47.363575;https://www.youtube.com/watch?v=22iPnOzsJz8
2023-04-16 13:42:14.495189;https://www.youtube.com/watch?v=rFD9mufMNok
2023-04-16 13:43:03.773384;https://www.youtube.com/watch?v=w7VlErHZJu4
2023-04-16 13:43:42.070736;https://www.youtube.com/watch?v=xBdHmn5l0XE
2023-04-16 13:44:23.730285;https://www.youtube.com/watch?v=lz9JTtYmAUQ
2023-04-16 13:45:07.350659;https://www.youtube.com/watch?v=c2FRxlNmtAo
2023-04-16 13:45:24.676575;https://www.youtube.com/watch?v=ZvmDRAhENzg
2023-04-16 13:45:49.970671;https://www.youtube.com/watch?v=h3qMS5FhKFM


2023-04-16 14:05:04.626948;https://www.youtube.com/watch?v=gsd8OjRv5uo
2023-04-16 14:05:06.154043;https://www.youtube.com/watch?v=XdIu4ocGYjI
2023-04-16 14:05:35.144325;https://www.youtube.com/watch?v=QOacFyRN8sE
2023-04-16 14:05:38.728902;https://www.youtube.com/watch?v=fU8qg5nP2h0
